X,Y,PURCHASE,FLOORSZ,TYPETRRD,TYPEBNGLW,TYPEFLAT,BLDPWW1,BLDPOSTW,BLD60S,BLD70S,BLD80S,BATH2,BEDS2,GARAGE1,CENTHEAT,UNEMPLOY,PROF,BLDINTW
530800.0,166900.0,120000.000000,95.000000,"1","0","0","1","0","0","0","0","0","1","0","1",7.91402658715,28.95430849430,"0"
530900.0,166900.0,55000.000000,48.000000,"0","0","1","1","0","0","0","0","0","0","0","1",7.91402658715,28.95430849430,"0"
542200.0,166900.0,62500.000000,40.000000,"0","0","1","0","0","1","0","0","0","0","0","1",3.44827586207,37.13196356700,"0"
525600.0,167000.0,123000.000000,100.000000,"1","0","0","0","0","0","0","0","0","1","0","1",5.08393285372,26.20221272870,"1"
533700.0,167000.0,138000.000000,88.000000,"0","0","0","0","0","0","0","0","0","1","0","1",4.86087450312,39.79211610120,"1"
544600.0,167000.0,360000.000000,250.000000,"0","0","0","0","0","0","0","0","1","1","1","1",2.19597152809,50.36791758650,"0"
517900.0,167100.0,225000.000000,105.000000,"1","0","0","0","0","0","0","0","1","1","0","1",3.11669913228,52.41386319750,"1"
518100.0,167100.0,147000.000000,72.000000,"0","0","1","0","0","1","0","0","0","1","0","1",3.11669913228,52.41386319750,"0"
534200.0,167100.0,92000.000000,58.000000,"0","0","1","0","0","0","0","1","0","1","0","1",6.09124834477,35.21728048940,"0"
536600.0,167100.0,135000.000000,92.000000,"1","0","0","0","0","0","1","0","0","1","1","1",4.78851963746,37.74218917570,"0"
519400.0,167200.0,299950.000000,139.000000,"0","0","0","0","0","0","0","0","1","1","0","1",3.75807398708,49.92374727670,"1"
527000.0,167200.0,103950.000000,61.000000,"1","0","0","0","0","0","0","0","0","1","0","1",5.60943145085,26.37126865670,"1"
534300.0,167200.0,64995.000000,45.000000,"0","0","1","0","0","0","0","1","0","0","0","1",6.09124834477,35.21728048940,"0"
534700.0,167200.0,134000.000000,88.000000,"0","0","0","1","0","0","0","0","0","1","0","1",6.09124834477,35.21728048940,"0"
534800.0,167200.0,138500.000000,92.000000,"1","0","0","0","0","0","0","0","0","1","1","1",6.09124834477,35.21728048940,"1"
543700.0,167200.0,187000.000000,93.000000,"0","1","0","0","0","0","0","0","1","1","0","1",2.19597152809,50.36791758650,"1"
518400.0,167300.0,109000.000000,48.000000,"0","0","1","0","0","1","0","0","0","0","1","0",3.75807398708,49.92374727670,"0"
532400.0,167300.0,93500.000000,70.000000,"0","0","0","1","0","0","0","0","0","1","1","0",8.01886792453,28.23650739090,"0"
542400.0,167300.0,167000.000000,106.000000,"1","0","0","0","0","0","0","0","0","1","1","1",3.44827586207,37.13196356700,"1"
518200.0,167400.0,89950.000000,41.000000,"0","0","1","0","0","0","0","1","0","0","0","1",2.96631473102,56.22805955700,"0"
540200.0,167400.0,82000.000000,75.000000,"0","0","1","0","0","0","1","0","0","1","0","1",2.93597933940,43.97332062890,"0"
545900.0,167400.0,145000.000000,104.000000,"0","0","0","0","1","0","0","0","0","1","0","1",5.08063365206,25.87891232660,"0"
517800.0,167500.0,135000.000000,72.000000,"0","0","1","1","0","0","0","0","0","0","0","1",2.96631473102,56.22805955700,"0"
518600.0,167500.0,129000.000000,65.000000,"0","0","1","1","0","0","0","0","0","1","0","1",3.75807398708,49.92374727670,"0"
523600.0,167500.0,83500.000000,64.000000,"0","0","1","0","0","0","0","1","0","0","0","1",3.01018149624,34.80351906160,"0"
532000.0,167500.0,115000.000000,86.000000,"1","0","0","0","0","0","0","0","0","1","0","1",8.05360875446,32.60733115740,"1"
534400.0,167500.0,55750.000000,36.000000,"0","0","1","1","0","0","0","0","0","0","0","1",6.09124834477,35.21728048940,"0"
534700.0,167500.0,118000.000000,101.000000,"1","0","0","1","0","0","0","0","0","1","0","1",6.09124834477,35.21728048940,"0"
539700.0,167500.0,175000.000000,109.000000,"0","0","0","1","0","0","0","0","0","1","0","1",2.93597933940,43.97332062890,"0"
540200.0,167500.0,88000.000000,65.000000,"0","0","1","0","0","1","0","0","0","1","0","1",2.93597933940,43.97332062890,"0"
541700.0,167500.0,120000.000000,83.000000,"0","0","0","0","0","1","0","0","0","1","0","1",3.44827586207,37.13196356700,"0"
544300.0,167500.0,87950.000000,92.000000,"0","0","1","0","0","0","0","0","0","1","0","1",2.19597152809,50.36791758650,"1"
545200.0,167500.0,297500.000000,140.000000,"0","0","0","0","0","0","0","0","0","1","1","1",2.19597152809,50.36791758650,"1"
546400.0,167500.0,114000.000000,66.000000,"0","0","0","0","0","0","0","0","0","1","0","1",5.08063365206,25.87891232660,"1"
546900.0,167500.0,103000.000000,70.000000,"1","0","0","1","0","0","0","0","0","1","0","1",4.81012658228,28.03035482330,"0"
547100.0,167500.0,95000.000000,59.000000,"1","0","0","1","0","0","0","0","0","1","0","1",4.81012658228,28.03035482330,"0"
517800.0,167600.0,135000.000000,60.000000,"0","0","1","1","0","0","0","0","0","0","0","1",2.96631473102,56.22805955700,"0"
518100.0,167600.0,137000.000000,65.000000,"0","0","1","0","0","0","1","0","0","1","1","1",2.96631473102,56.22805955700,"0"
518400.0,167600.0,115000.000000,98.000000,"0","0","1","0","0","1","0","0","0","1","0","1",2.96631473102,56.22805955700,"0"
519700.0,167600.0,219950.000000,106.000000,"0","0","0","0","0","0","0","0","0","1","1","1",3.75807398708,49.92374727670,"1"
521100.0,167600.0,112000.000000,50.000000,"0","0","1","0","0","0","1","0","0","0","0","1",3.18994683422,44.05776515150,"0"
533100.0,167600.0,50000.000000,43.000000,"0","0","1","0","1","0","0","0","0","0","0","1",8.01886792453,28.23650739090,"0"
546200.0,167600.0,128000.000000,89.000000,"0","0","0","0","0","0","0","0","0","1","1","0",5.08063365206,25.87891232660,"1"
518000.0,167700.0,79950.000000,33.000000,"0","0","1","1","0","0","0","0","0","0","0","1",2.96631473102,56.22805955700,"0"
518900.0,167700.0,349000.000000,144.000000,"0","0","0","0","0","1","0","0","1","1","1","1",3.75807398708,49.92374727670,"0"
522300.0,167700.0,159500.000000,88.000000,"1","0","0","0","0","0","0","0","0","1","0","1",2.96667308804,45.34701141000,"1"
523600.0,167700.0,210000.000000,140.000000,"0","0","0","0","0","0","0","0","0","1","1","1",3.01018149624,34.80351906160,"1"
542300.0,167700.0,220000.000000,118.000000,"0","0","0","0","1","0","0","0","0","1","1","1",2.84564958284,52.20074349440,"0"
544500.0,167700.0,85000.000000,55.000000,"0","0","1","0","0","0","0","0","0","0","0","1",2.19597152809,50.36791758650,"1"
545900.0,167700.0,147500.000000,99.000000,"0","0","0","0","1","0","0","0","0","1","1","1",5.08063365206,25.87891232660,"0"
532000.0,167800.0,106000.000000,96.000000,"1","0","0","1","0","0","0","0","0","1","0","1",8.05360875446,32.60733115740,"0"
536000.0,167800.0,167000.000000,112.000000,"1","0","0","0","0","0","0","0","0","1","0","1",3.21133080914,41.90463178030,"1"
541400.0,167800.0,110000.000000,96.000000,"0","0","1","1","0","0","0","0","0","1","0","1",3.44827586207,37.13196356700,"0"
546700.0,167800.0,80000.000000,68.000000,"0","0","1","0","0","1","0","0","0","1","1","1",4.81012658228,28.03035482330,"0"
526700.0,167900.0,194950.000000,114.000000,"0","0","0","0","0","0","0","0","0","1","1","1",5.31468531469,26.67028788700,"1"
532800.0,167900.0,123000.000000,105.000000,"1","0","0","1","0","0","0","0","0","1","0","1",8.01886792453,28.23650739090,"0"
532800.0,167900.0,118000.000000,98.000000,"1","0","0","1","0","0","0","0","0","1","0","1",8.01886792453,28.23650739090,"0"
532800.0,167900.0,119950.000000,88.000000,"1","0","0","1","0","0","0","0","0","1","0","1",8.01886792453,28.23650739090,"0"
532800.0,167900.0,120000.000000,92.000000,"1","0","0","0","0","0","0","0","0","1","0","1",8.01886792453,28.23650739090,"1"
533400.0,167900.0,110000.000000,89.000000,"1","0","0","0","0","0","1","0","0","1","1","1",8.01886792453,28.23650739090,"0"
541500.0,167900.0,86000.000000,54.000000,"0","0","1","0","1","0","0","0","0","1","0","1",3.44827586207,37.13196356700,"0"
541800.0,167900.0,104950.000000,71.000000,"0","0","1","0","1","0","0","0","0","1","0","1",3.44827586207,37.13196356700,"0"
518300.0,168000.0,180000.000000,111.000000,"0","0","0","1","0","0","0","0","0","1","0","1",2.96631473102,56.22805955700,"0"
530300.0,168000.0,79950.000000,49.000000,"0","0","0","0","0","0","0","1","0","0","0","0",6.32777894959,28.30169628430,"0"
534500.0,168000.0,74000.000000,71.000000,"0","0","1","1","0","0","0","0","0","1","0","1",6.09124834477,35.21728048940,"0"
534600.0,168000.0,102500.000000,100.000000,"1","0","0","0","0","0","0","0","0","1","0","1",6.09124834477,35.21728048940,"1"
545600.0,168000.0,297000.000000,160.000000,"0","0","0","0","0","0","0","0","1","1","1","1",5.08063365206,25.87891232660,"1"
518700.0,168100.0,206000.000000,91.000000,"0","0","0","0","0","0","0","0","0","1","0","1",2.96631473102,56.22805955700,"1"
523000.0,168100.0,150000.000000,94.000000,"1","0","0","0","0","0","0","0","0","1","0","1",2.96667308804,45.34701141000,"1"
526100.0,168100.0,129999.000000,108.000000,"0","0","0","0","0","0","0","0","0","1","1","1",5.08393285372,26.20221272870,"1"
531700.0,168100.0,138000.000000,112.000000,"1","0","0","0","0","0","0","0","0","1","0","0",8.05360875446,32.60733115740,"1"
534200.0,168100.0,67950.000000,57.000000,"0","0","1","1","0","0","0","0","0","0","0","1",6.09124834477,35.21728048940,"0"
541700.0,168100.0,171000.000000,100.000000,"0","0","0","0","0","0","0","0","0","1","0","1",3.44827586207,37.13196356700,"1"
518100.0,168200.0,89000.000000,38.000000,"0","0","1","1","0","0","0","0","0","0","0","0",3.62583136666,53.98569238630,"0"
518800.0,168200.0,133000.000000,48.000000,"0","0","1","0","1","0","0","0","0","1","0","1",2.96631473102,56.22805955700,"0"
521100.0,168200.0,134000.000000,84.000000,"0","0","1","1","0","0","0","0","0","1","1","1",3.85726072607,47.03294344890,"0"
521100.0,168200.0,117500.000000,80.000000,"0","0","1","1","0","0","0","0","0","1","0","1",3.85726072607,47.03294344890,"0"
526600.0,168200.0,123500.000000,95.000000,"1","0","0","0","1","0","0","0","0","1","0","0",5.31468531469,26.67028788700,"0"
529900.0,168200.0,125000.000000,98.000000,"1","0","0","0","0","0","0","0","0","1","0","0",6.32777894959,28.30169628430,"1"
533600.0,168200.0,65000.000000,41.000000,"0","0","1","0","0","0","0","1","0","0","0","1",6.73940949936,36.31771950460,"0"
535900.0,168200.0,147000.000000,107.000000,"0","0","0","0","1","0","0","0","0","1","0","1",3.21133080914,41.90463178030,"0"
541300.0,168200.0,185000.000000,136.000000,"1","0","0","1","0","0","0","0","0","1","0","1",3.47727843334,47.96166400440,"0"
518800.0,168300.0,180000.000000,87.000000,"0","0","0","0","1","0","0","0","0","1","0","1",2.96631473102,56.22805955700,"0"
521800.0,168300.0,179950.000000,90.000000,"1","0","0","1","0","0","0","0","0","1","0","1",3.85726072607,47.03294344890,"0"
522700.0,168300.0,234500.000000,135.000000,"1","0","0","1","0","0","0","0","1","1","0","1",2.96667308804,45.34701141000,"0"
525500.0,168300.0,82000.000000,63.000000,"0","0","1","0","0","0","0","0","0","1","0","0",3.18405916187,54.27696346530,"1"
525900.0,168300.0,100000.000000,98.000000,"1","0","0","0","1","0","0","0","0","1","0","0",5.31468531469,26.67028788700,"0"
527600.0,168300.0,83000.000000,58.000000,"0","0","1","1","0","0","0","0","0","0","0","1",8.34778837814,26.17632732590,"0"
532400.0,168300.0,106000.000000,90.000000,"1","0","0","0","0","0","0","0","0","1","0","0",6.52522017614,31.35201305770,"1"
532500.0,168300.0,67950.000000,65.000000,"0","0","1","0","0","0","0","0","0","0","0","1",6.52522017614,31.35201305770,"1"
533700.0,168300.0,94000.000000,62.000000,"0","0","1","0","0","0","0","0","0","1","0","1",6.73940949936,36.31771950460,"1"
534500.0,168300.0,84000.000000,74.000000,"0","0","1","1","0","0","0","0","0","1","0","1",6.09124834477,35.21728048940,"0"
534600.0,168300.0,68000.000000,60.000000,"0","0","1","1","0","0","0","0","0","0","0","1",6.09124834477,35.21728048940,"0"
536900.0,168300.0,187000.000000,120.000000,"0","0","0","0","0","0","0","0","0","1","1","1",3.21133080914,41.90463178030,"1"
540000.0,168300.0,88000.000000,50.000000,"0","0","1","1","0","0","0","0","0","0","0","1",3.47727843334,47.96166400440,"0"
540900.0,168300.0,120000.000000,79.000000,"1","0","0","1","0","0","0","0","0","1","0","0",3.47727843334,47.96166400440,"0"
521200.0,168400.0,120000.000000,67.000000,"0","0","1","1","0","0","0","0","0","1","0","1",3.85726072607,47.03294344890,"0"
521500.0,168400.0,189000.000000,105.000000,"1","0","0","0","0","0","0","0","0","1","0","1",3.85726072607,47.03294344890,"1"
523300.0,168400.0,138000.000000,60.000000,"0","0","1","0","0","0","0","0","0","1","0","0",2.96667308804,45.34701141000,"0"
523300.0,168400.0,250000.000000,138.000000,"1","0","0","0","0","0","0","0","1","1","0","1",2.96667308804,45.34701141000,"1"
539900.0,168400.0,120000.000000,80.000000,"0","0","1","0","0","0","1","0","0","1","1","1",2.44163632469,52.85453177080,"0"
540700.0,168400.0,305000.000000,190.000000,"0","0","0","1","0","0","0","0","0","1","0","1",3.47727843334,47.96166400440,"0"
541100.0,168400.0,158000.000000,73.000000,"0","0","0","0","0","0","0","0","0","1","0","1",3.47727843334,47.96166400440,"0"
547200.0,168400.0,94950.000000,88.000000,"1","0","0","1","0","0","0","0","0","1","0","1",4.81012658228,28.03035482330,"0"
521500.0,168500.0,220000.000000,112.000000,"0","0","0","0","0","0","0","0","0","1","0","1",3.85726072607,47.03294344890,"1"
530300.0,168500.0,94500.000000,129.000000,"1","0","0","0","0","0","1","0","0","1","1","1",6.32777894959,28.30169628430,"0"
531300.0,168500.0,145500.000000,107.000000,"1","0","0","0","0","0","0","0","0","1","1","1",8.05360875446,32.60733115740,"1"
532300.0,168500.0,78000.000000,63.000000,"0","0","1","0","0","0","1","0","0","1","0","0",6.52522017614,31.35201305770,"0"
532400.0,168500.0,86000.000000,52.000000,"0","0","1","1","0","0","0","0","0","1","0","1",6.52522017614,31.35201305770,"0"
540600.0,168500.0,140000.000000,61.000000,"1","0","0","1","0","0","0","0","0","1","0","1",3.47727843334,47.96166400440,"0"
547400.0,168500.0,79950.000000,49.000000,"1","0","0","0","0","0","0","1","0","0","0","0",4.81012658228,28.03035482330,"0"
520900.0,168600.0,110000.000000,56.000000,"0","0","1","1","0","0","0","0","0","0","0","1",3.23485011861,51.89434942630,"0"
532000.0,168600.0,145000.000000,102.000000,"0","0","0","0","0","0","0","0","0","1","0","1",6.52522017614,31.35201305770,"1"
541400.0,168600.0,131000.000000,87.000000,"0","0","0","0","0","0","0","0","0","1","1","0",3.47727843334,47.96166400440,"1"
524400.0,168700.0,201000.000000,108.000000,"1","0","0","0","0","0","0","0","0","1","1","1",3.92730311260,37.94440853260,"1"
528800.0,168700.0,137700.000000,99.000000,"1","0","0","0","0","0","0","0","0","1","1","1",6.32777894959,28.30169628430,"1"
529100.0,168700.0,132500.000000,84.000000,"1","0","0","0","0","0","0","0","0","1","1","1",5.73520439292,33.16257187660,"1"
532500.0,168700.0,102000.000000,103.000000,"0","0","1","0","0","0","0","0","0","1","0","1",6.52522017614,31.35201305770,"1"
540100.0,168700.0,120000.000000,70.000000,"0","0","1","0","0","0","0","0","0","1","0","1",2.44163632469,52.85453177080,"0"
541600.0,168700.0,137500.000000,77.000000,"1","0","0","1","0","0","0","0","0","1","0","1",2.84564958284,52.20074349440,"0"
521000.0,168800.0,119950.000000,44.000000,"0","0","1","0","0","0","0","0","0","0","0","1",3.23485011861,51.89434942630,"0"
521200.0,168800.0,400000.000000,195.000000,"0","0","0","0","0","0","0","0","0","1","1","1",3.23485011861,51.89434942630,"1"
539300.0,168800.0,165000.000000,80.000000,"0","0","1","0","0","1","0","0","0","1","1","1",2.44163632469,52.85453177080,"0"
518400.0,168900.0,220000.000000,82.000000,"0","0","0","1","0","0","0","0","0","1","0","1",3.62583136666,53.98569238630,"0"
520700.0,168900.0,225000.000000,119.000000,"0","0","0","0","0","0","0","0","0","1","0","1",3.23485011861,51.89434942630,"1"
527700.0,168900.0,94000.000000,57.000000,"0","0","1","0","0","0","0","1","0","1","1","1",8.34778837814,26.17632732590,"0"
532300.0,168900.0,70000.000000,61.000000,"0","0","1","0","0","0","0","0","0","1","0","1",6.52522017614,31.35201305770,"1"
536600.0,168900.0,188950.000000,147.000000,"1","0","0","0","0","0","0","1","0","1","1","1",4.03808649765,41.76796283330,"0"
536600.0,168900.0,133000.000000,72.000000,"1","0","0","1","0","0","0","0","0","1","0","1",4.03808649765,41.76796283330,"0"
539900.0,168900.0,87500.000000,66.000000,"0","0","1","1","0","0","0","0","0","0","0","1",3.47727843334,47.96166400440,"0"
546300.0,168900.0,115000.000000,88.000000,"1","0","0","0","1","0","0","0","0","1","0","1",5.08063365206,25.87891232660,"0"
522900.0,169000.0,120000.000000,77.000000,"0","0","1","0","0","0","0","0","0","1","0","1",3.64077669903,56.28651806970,"1"
530600.0,169000.0,71000.000000,51.000000,"0","0","1","0","0","0","0","0","0","0","0","1",6.08218365228,36.72579238150,"1"
532800.0,169000.0,91000.000000,73.000000,"0","0","1","1","0","0","0","0","0","1","0","1",6.52522017614,31.35201305770,"0"
535000.0,169000.0,90000.000000,78.000000,"0","0","1","1","0","0","0","0","0","0","0","1",4.03808649765,41.76796283330,"0"
547000.0,169000.0,136000.000000,107.000000,"0","0","0","0","0","0","0","0","0","1","0","1",5.08063365206,25.87891232660,"1"
518300.0,169100.0,73500.000000,25.000000,"0","0","1","1","0","0","0","0","0","0","0","0",3.62583136666,53.98569238630,"0"
532700.0,169100.0,88000.000000,89.000000,"1","0","0","1","0","0","0","0","0","1","0","1",6.52522017614,31.35201305770,"0"
534700.0,169100.0,59000.000000,53.000000,"0","0","1","0","0","0","1","0","0","0","0","0",4.03808649765,41.76796283330,"0"
534700.0,169100.0,63000.000000,62.000000,"0","0","1","0","1","0","0","0","0","0","1","0",4.03808649765,41.76796283330,"0"
535300.0,169100.0,79000.000000,45.000000,"0","0","1","0","0","0","0","1","0","0","0","1",4.03808649765,41.76796283330,"0"
538900.0,169100.0,117500.000000,70.000000,"0","0","1","0","1","0","0","0","0","1","0","1",3.54220105045,51.25578086090,"0"
539000.0,169100.0,128000.000000,80.000000,"0","0","1","0","0","0","1","0","0","1","1","1",3.54220105045,51.25578086090,"0"
525500.0,169200.0,245000.000000,131.000000,"1","0","0","0","0","0","0","0","1","1","1","1",3.18405916187,54.27696346530,"1"
530500.0,169200.0,108500.000000,66.000000,"1","0","0","0","0","0","0","0","0","1","0","0",6.08218365228,36.72579238150,"1"
532800.0,169200.0,83500.000000,65.000000,"0","0","1","1","0","0","0","0","0","1","0","1",6.52522017614,31.35201305770,"0"
535200.0,169200.0,72000.000000,46.000000,"0","0","1","0","0","0","0","1","0","0","0","1",4.03808649765,41.76796283330,"0"
535900.0,169200.0,129995.000000,68.000000,"1","0","0","1","0","0","0","0","0","1","0","1",4.03808649765,41.76796283330,"0"
